# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1635       4.885950289419e-11       2.901996903847e-12      -2.946833566571e-12       0.000000000000e+00       7.437556211587e-16       5.559292935367e-17       3.961422674725e-17 
 1636       4.882615242560e-11       2.892774659293e-12      -3.003283364567e-12       0.000000000000e+00       7.417871356583e-16       5.417068166947e-17       3.948991030563e-17 
 1637       4.879703427050e-11       2.883231658906e-12      -3.059116731216e-12       0.000000000000e+00       7.398247336634e-16       5.275630546660e-17       3.936304806040e-17 
 1638       4.877207510078e-11       2.873372430450e-12      -3.114316261594e-12       0.000000000000e+00       7.378683959631e-16       5.135013711795e-17       3.923364441322e-17 
 1639       4.875120117179e-11       2.863201527858e-12      -3.168864475235e-12       0.000000000000e+00       7.359181031156e-16       4.995251450153e-17       3.910170381802e-17 
 1640       4.873433832174e-11       2.852723531276e-12      -3.222743816016e-12       0.000000000000e+00       7.339738354476e-16       4.856377700266e-17       3.896723078112e-17 
 1641       4.872141197100e-11       2.841943047100e-12      -3.275936652055e-12       0.000000000000e+00       7.320355730540e-16       4.718426551621e-17       3.883022986134e-17 
 1642       4.871234712142e-11       2.830864708024e-12      -3.328425275592e-12       0.000000000000e+00       7.301032957973e-16       4.581432244882e-17       3.869070567004e-17 
 1643       4.870706835571e-11       2.819493173080e-12      -3.380191902884e-12       0.000000000000e+00       7.281769833071e-16       4.445429172111e-17       3.854866287129e-17 
 1644       4.870549983672e-11       2.807833127677e-12      -3.431218674096e-12       0.000000000000e+00       7.262566149800e-16       4.310451876991e-17       3.840410618192e-17 
 1645       4.870756530684e-11       2.795889283646e-12      -3.481487653184e-12       0.000000000000e+00       7.243421699788e-16       4.176535055043e-17       3.825704037160e-17 
 1646       4.871318808726e-11       2.783666379281e-12      -3.530980827795e-12       0.000000000000e+00       7.224336272323e-16       4.043713553856e-17       3.810747026297e-17 
 1647       4.872229107736e-11       2.771169179382e-12      -3.579680109147e-12       0.000000000000e+00       7.205309654346e-16       3.912022373300e-17       3.795540073171e-17 
 1648       4.873479675402e-11       2.758402475293e-12      -3.627567331925e-12       0.000000000000e+00       7.186341630451e-16       3.781496665756e-17       3.780083670667e-17 
 1649       4.875062717097e-11       2.745371084950e-12      -3.674624254170e-12       0.000000000000e+00       7.167431982877e-16       3.652171736329e-17       3.764378316990e-17 
 1650       4.876970395811e-11       2.732079852918e-12      -3.720832557166e-12       0.000000000000e+00       7.148580491502e-16       3.524083043078e-17       3.748424515681e-17 
 1651       4.879194832084e-11       2.718533650434e-12      -3.766173845333e-12       0.000000000000e+00       7.129786933845e-16       3.397266197232e-17       3.732222775623e-17 
 1652       4.881728103941e-11       2.704737375450e-12      -3.810629646118e-12       0.000000000000e+00       7.111051085056e-16       3.271756963416e-17       3.715773611051e-17 
 1653       4.884562246827e-11       2.690695952676e-12      -3.854181409878e-12       0.000000000000e+00       7.092372717913e-16       3.147591259868e-17       3.699077541561e-17 
 1654       4.887689253534e-11       2.676414333617e-12      -3.896810509778e-12       0.000000000000e+00       7.073751602819e-16       3.024805158665e-17       3.682135092121e-17 
 1655       4.891101074143e-11       2.661897496621e-12      -3.938498241676e-12       0.000000000000e+00       7.055187507796e-16       2.903434885942e-17       3.664946793081e-17 
 1656       4.894789615950e-11       2.647150446917e-12      -3.979225824016e-12       0.000000000000e+00       7.036680198481e-16       2.783516822117e-17       3.647513180177e-17 
 1657       4.898746743406e-11       2.632178216658e-12      -4.018974397713e-12       0.000000000000e+00       7.018229438124e-16       2.665087502107e-17       3.629834794547e-17 
 1658       4.902964278043e-11       2.616985864963e-12      -4.057725026050e-12       0.000000000000e+00       6.999834987578e-16       2.548183615556e-17       3.611912182739e-17 
 1659       4.907433998416e-11       2.601578477959e-12      -4.095458694560e-12       0.000000000000e+00       6.981496605302e-16       2.432842007055e-17       3.593745896717e-17 
 1660       4.912147640027e-11       2.585961168822e-12      -4.132156310924e-12       0.000000000000e+00       6.963214047350e-16       2.319099676359e-17       3.575336493873e-17 
 1661       4.917096895269e-11       2.570139077820e-12      -4.167798704852e-12       0.000000000000e+00       6.944987067369e-16       2.206993778615e-17       3.556684537037e-17 
 1662       4.922273413349e-11       2.554117372355e-12      -4.202366627980e-12       0.000000000000e+00       6.926815416598e-16       2.096561624582e-17       3.537790594486e-17 
 1663       4.927668800230e-11       2.537901247004e-12      -4.235840753759e-12       0.000000000000e+00       6.908698843859e-16       1.987840680851e-17       3.518655239952e-17 
 1664       4.933274618559e-11       2.521495923562e-12      -4.268201677341e-12       0.000000000000e+00       6.890637095552e-16       1.880868570067e-17       3.499279052633e-17 
 1665       4.939082387602e-11       2.504906651083e-12      -4.299429915472e-12       0.000000000000e+00       6.872629915657e-16       1.775683071153e-17       3.479662617203e-17 
 1666       4.945083583179e-11       2.488138705920e-12      -4.329505906379e-12       0.000000000000e+00       6.854677045722e-16       1.672322119530e-17       3.459806523817e-17 
 1667       4.951269637595e-11       2.471197391773e-12      -4.358410009667e-12       0.000000000000e+00       6.836778224864e-16       1.570823807337e-17       3.439711368128e-17 
 1668       4.957632183075e-11       2.454088132189e-12      -4.386126571650e-12       0.000000000000e+00       6.818933212894e-16       1.471221183545e-17       3.419378038509e-17 
 1669       4.964163784529e-11       2.436816748887e-12      -4.412656160605e-12       0.000000000000e+00       6.801141859931e-16       1.373526603946e-17       3.398808580474e-17 
 1670       4.970857213082e-11       2.419389185960e-12      -4.438003438623e-12       0.000000000000e+00       6.783404037391e-16       1.277747244332e-17       3.378005339860e-17 
 1671       4.977705203102e-11       2.401811417680e-12      -4.462173105963e-12       0.000000000000e+00       6.765719614906e-16       1.183890288144e-17       3.356970676317e-17 
 1672       4.984700452140e-11       2.384089448541e-12      -4.485169901121e-12       0.000000000000e+00       6.748088460322e-16       1.091962926470e-17       3.335706963334e-17 
 1673       4.991835620879e-11       2.366229313304e-12      -4.506998600891e-12       0.000000000000e+00       6.730510439694e-16       1.001972358042e-17       3.314216588255e-17 
 1674       4.999103333073e-11       2.348237077047e-12      -4.527664020430e-12       0.000000000000e+00       6.712985417284e-16       9.139257892372e-18       3.292501952306e-17 
 1675       5.006496175498e-11       2.330118835210e-12      -4.547171013328e-12       0.000000000000e+00       6.695513255557e-16       8.278304340692e-18       3.270565470613e-17 
 1676       5.014006697888e-11       2.311880713635e-12      -4.565524471668e-12       0.000000000000e+00       6.678093815178e-16       7.436935141915e-18       3.248409572225e-17 
 1677       5.021627412883e-11       2.293528868622e-12      -4.582729326093e-12       0.000000000000e+00       6.660726955007e-16       6.615222588921e-18       3.226036700138e-17 
 1678       5.029350795974e-11       2.275069486965e-12      -4.598790545870e-12       0.000000000000e+00       6.643412532098e-16       5.813239050917e-18       3.203449311314e-17 
 1679       5.037169285443e-11       2.256508786005e-12      -4.613713138959e-12       0.000000000000e+00       6.626150401696e-16       5.031056973417e-18       3.180649876705e-17 
 1680       5.045075282312e-11       2.237853013672e-12      -4.627502152071e-12       0.000000000000e+00       6.608940417229e-16       4.268748878211e-18       3.157640881271e-17 
 1681       5.053061150283e-11       2.219108448533e-12      -4.640162670743e-12       0.000000000000e+00       6.591782430309e-16       3.526387363348e-18       3.134424824007e-17 
 1682       5.061119215682e-11       2.200281399835e-12      -4.651699819392e-12       0.000000000000e+00       6.574676290730e-16       2.804045103106e-18       3.111004217962e-17 
 1683       5.069241767407e-11       2.181378207554e-12      -4.662118761390e-12       0.000000000000e+00       6.557621846458e-16       2.101794847972e-18       3.087381590260e-17 
 1684       5.077421056868e-11       2.162405242442e-12      -4.671424699121e-12       0.000000000000e+00       6.540618943633e-16       1.419709424616e-18       3.063559482125e-17 
 1685       5.085649297930e-11       2.143368906066e-12      -4.679622874052e-12       0.000000000000e+00       6.523667426567e-16       7.578617358664e-19       3.039540448899e-17 
 1686       5.093918666862e-11       2.124275630863e-12      -4.686718566797e-12       0.000000000000e+00       6.506767137733e-16       1.163247606889e-19       3.015327060066e-17 
 1687       5.102221302276e-11       2.105131880179e-12      -4.692717097179e-12       0.000000000000e+00       6.489917917770e-16      -5.048284458408e-19       2.990921899274e-17 
 1688       5.110549305074e-11       2.085944148318e-12      -4.697623824298e-12       0.000000000000e+00       6.473119605475e-16      -1.105524752560e-18       2.966327564356e-17 
 1689       5.118894738391e-11       2.066718960587e-12      -4.701444146595e-12       0.000000000000e+00       6.456372037801e-16      -1.685690952241e-18       2.941546667353e-17 
 1690       5.127249627538e-11       2.047462873342e-12      -4.704183501919e-12       0.000000000000e+00       6.439675049853e-16      -2.245253761620e-18       2.916581834533e-17 
 1691       5.135605959947e-11       2.028182474036e-12      -4.705847367588e-12       0.000000000000e+00       6.423028474884e-16      -2.784139821416e-18       2.891435706418e-17 
 1692       5.143955685116e-11       2.008884381259e-12      -4.706441260459e-12       0.000000000000e+00       6.406432144295e-16      -3.302275696358e-18       2.866110937799e-17 
 1693       5.152290714548e-11       1.989575244791e-12      -4.705970736990e-12       0.000000000000e+00       6.389885887627e-16      -3.799587875206e-18       2.840610197763e-17 
 1694       5.160602921704e-11       1.970261745644e-12      -4.704441393305e-12       0.000000000000e+00       6.373389532561e-16      -4.276002770781e-18       2.814936169715e-17 
 1695       5.168884141936e-11       1.950950596108e-12      -4.701858865261e-12       0.000000000000e+00       6.356942904912e-16      -4.731446719981e-18       2.789091551395e-17 
 1696       5.177126172441e-11       1.931648539797e-12      -4.698228828513e-12       0.000000000000e+00       6.340545828629e-16      -5.165845983813e-18       2.763079054904e-17 
 1697       5.185320772198e-11       1.912362351698e-12      -4.693556998578e-12       0.000000000000e+00       6.324198125787e-16      -5.579126747410e-18       2.736901406727e-17 
 1698       5.193459661915e-11       1.893098838212e-12      -4.687849130897e-12       0.000000000000e+00       6.307899616589e-16      -5.971215120061e-18       2.710561347750e-17 
 1699       5.201534523973e-11       1.873864837202e-12      -4.681111020909e-12       0.000000000000e+00       6.291650119359e-16      -6.342037135231e-18       2.684061633285e-17 
 1700       5.209537002367e-11       1.854667218040e-12      -4.673348504107e-12       0.000000000000e+00       6.275449450538e-16      -6.691518750588e-18       2.657405033091e-17 
 1701       5.217458702655e-11       1.835512881652e-12      -4.664567456108e-12       0.000000000000e+00       6.259297424683e-16      -7.019585848022e-18       2.630594331397e-17 
